N1,N2,D,C_real1,C_real2
0.0,4.0,1.0,409.3257184014586,1603.9596872255731
0.0,4.0,1.0,410.5905030643708,1607.3992530328217
0.0,4.0,1.0,411.16574174478694,1607.8459743846886
0.0,4.0,1.0,412.86576484654097,1611.7585263123517
0.0,4.0,1.0,412.4285673369253,1613.0482598860842
0.0,4.0,1.0,410.3033053013619,1615.5117170057326
0.0,4.0,1.0,409.2614177457467,1618.9879926712867
0.0,4.0,1.0,406.7661812530633,1620.6545970685852
0.0,4.0,0.0,407.34038475138885,1621.941276973218
0.0,4.0,0.0,406.43603246709245,1623.8601767332877
0.0,4.0,0.0,405.8131192320374,1625.1577917955574
0.0,4.0,0.0,405.68776195406684,1626.2218907933786
0.0,4.0,0.0,405.3756565504174,1628.6141953859917
0.0,4.0,0.0,404.9052087987458,1630.3496939262548
0.0,4.0,0.0,404.07707797223867,1632.8064910557916
0.0,4.0,0.0,402.73014214020844,1635.2696052572073
0.0,4.0,0.0,399.66337454333285,1635.8281531037
0.0,4.0,0.0,398.0798456062083,1638.303247744915
0.0,4.0,0.0,398.3784123588943,1638.415308331018
0.0,4.0,0.0,397.8292442965563,1641.174583828117
0.0,4.0,0.0,397.79561745048943,1643.1065957534438
0.0,4.0,0.0,396.3089543209588,1642.9394488792973
0.0,4.0,0.0,396.9208978027559,1646.5826534828
0.0,4.0,0.0,396.4093841146176,1648.4530479752366
0.0,4.0,0.0,395.4977196046325,1650.9531159253584
0.0,4.0,0.0,395.0876623117302,1651.7271724019931
0.0,4.0,0.0,393.2443154845721,1652.5075648049717
0.0,4.0,0.0,393.50482913860503,1655.0677984413376
0.0,4.0,0.0,392.39906795781576,1657.190925611668
0.0,4.0,0.0,392.1396400299261,1658.011062738284
0.0,4.0,0.0,391.27674634839985,1657.4026707283465
0.0,4.0,0.0,390.15798412260693,1660.127110433037
0.0,4.0,0.0,389.074951128597,1660.7459011977169
0.0,4.0,0.0,390.3015384650434,1659.6738030850167
0.0,4.0,0.0,390.84427025595033,1660.2154221733883
0.0,4.0,0.0,391.1175152239389,1662.1237886015333
0.0,4.0,0.0,391.0465097629088,1662.9403254865588
0.0,4.0,0.0,391.8546893231453,1664.5794032572462
0.0,4.0,0.0,391.20521533076806,1665.3682991965718
0.0,4.0,0.0,389.9410246194762,1667.6248336753881
0.0,4.0,0.0,388.8290700800587,1668.742425298678
0.0,4.0,0.0,390.691002630757,1670.4638406809624
0.0,4.0,0.0,390.4905955193823,1670.6279132220382
0.0,4.0,0.0,389.9597088315265,1672.440095028645
0.0,4.0,0.0,390.4081488005187,1673.30597490706
0.0,4.0,0.0,393.12017801003435,1673.3333879741492
0.0,4.0,0.0,392.69909433773995,1673.8220926960582
0.0,4.0,0.0,392.9932011717396,1674.9897713538785
0.0,4.0,0.0,392.7944214942761,1676.568253823554
0.0,4.0,0.0,393.41107460552996,1677.082640002911
0.0,4.0,0.0,391.02220147993523,1678.6779638445607
0.0,4.0,0.0,390.16572556959187,1678.7968806634792
0.0,0.0,0.0,390.1196840610244,1658.3215364753053
0.0,0.0,0.0,389.402196861468,1639.4459528872808
0.0,0.0,0.0,389.14454959391077,1621.0917911274328
0.0,0.0,0.0,388.36796516000385,1602.4562388840106
0.0,0.0,0.0,387.3948731584006,1584.0436191717938
0.0,0.0,0.0,387.7826178005917,1565.9460077895897
0.0,0.0,0.0,386.44432088501514,1548.1756818110453
0.0,0.0,0.0,386.70700772909754,1531.9951742832166
0.0,0.0,0.0,386.7784492750673,1514.5160511947697
0.0,0.0,0.0,385.72074358431576,1499.7021121943917
0.0,0.0,0.0,384.90127342161276,1481.9924200652558
0.0,0.0,0.0,384.89347801368456,1463.8546902828227
0.0,0.0,0.0,386.11114155893256,1447.9957112861757
0.0,0.0,0.0,386.7279055481533,1431.214966905863
0.0,0.0,0.0,386.33997796720723,1416.5246175876705
0.0,0.0,0.0,387.373021745161,1404.0359235863534
0.0,0.0,0.0,388.58871045789715,1387.0105385404606
0.0,0.0,0.0,388.7788085309581,1371.7734293659337
0.0,0.0,0.0,389.9758950266963,1357.0412837223405
0.0,0.0,0.0,390.553002129578,1342.3034055300604
0.0,0.0,0.0,391.2441150640017,1329.5702205520422
0.0,0.0,0.0,390.70494173994433,1313.530443957708
0.0,0.0,0.0,389.75402250206116,1301.3320690955431
0.0,0.0,0.0,390.07458425554427,1287.4603861969667
0.0,0.0,0.0,389.20602043361197,1275.1426324752135
0.0,0.0,0.0,389.6026946034968,1261.8481270731195
0.0,0.0,0.0,389.16457451981444,1248.7107549766015
0.0,0.0,0.0,388.9549629619679,1236.498614907844
0.0,0.0,0.0,390.3423775691619,1221.938693582875
0.0,0.0,0.0,388.98336116567583,1209.4588454015425
0.0,0.0,0.0,389.1767014666255,1195.7117706189522
0.0,0.0,0.0,388.6655485380626,1183.3196731636388
0.0,0.0,0.0,388.33899642633395,1171.0510513728866
0.0,0.0,0.0,388.37441124670545,1160.3145375670554
0.0,0.0,0.0,389.23580201775763,1149.447778683498
0.0,0.0,0.0,389.6192963570181,1137.4349171268937
0.0,0.0,0.0,389.238091021407,1127.011487189883
0.0,0.0,0.0,389.4608159351444,1116.8512341404958
0.0,0.0,0.0,389.8313803659819,1106.1052749233793
0.0,0.0,0.0,390.37252334979405,1093.919768557679
0.0,0.0,0.0,390.3049961921678,1082.8688047280364
0.0,0.0,0.0,391.2430371889061,1071.8998556545218
0.0,0.0,0.0,391.5535995026757,1061.3350660709275
0.0,0.0,0.0,392.0988284065767,1052.0744886734944
0.0,0.0,0.0,391.9493803872868,1042.3366851052942
0.0,0.0,0.0,392.1851397512714,1033.4129098760866
0.0,0.0,0.0,391.91175744298914,1023.8859882108868
0.0,0.0,0.0,391.54089392451993,1013.4989198570928
0.0,0.0,0.0,391.77502023445163,1004.6516378947331
0.0,0.0,0.0,391.0181476685048,997.0846490500506
0.0,0.0,0.0,390.3325136890431,988.8007551572708
0.0,0.0,0.0,390.7791554576715,978.1880147842772
0.0,0.0,0.0,390.8167071438759,967.8642176803559
0.0,0.0,0.0,390.7715648488406,959.9446257929241
0.0,0.0,0.0,392.68141461769807,952.2527196349936
0.0,0.0,0.0,391.1868849007331,943.5389485442154
0.0,0.0,0.0,392.7442128700782,935.4880515965376
0.0,0.0,0.0,394.5434096718038,926.6506790047422
0.0,0.0,0.0,393.9886690502513,917.3194450110723
0.0,0.0,0.0,393.6152735828118,910.7371246748613
0.0,0.0,0.0,392.701547578649,903.8307873380963
0.0,0.0,0.0,393.1902637151189,896.9815436232126
0.0,0.0,0.0,392.95283800243163,889.4687012562815
0.0,0.0,0.0,395.1178545511441,880.795627294942
0.0,0.0,0.0,395.8712951544419,875.0249260870428
0.0,0.0,0.0,396.3138309884248,869.4753409905629
0.0,0.0,0.0,393.3182836254294,862.0438839626855
0.0,0.0,0.0,392.16278585048144,854.6084193663019
0.0,0.0,0.0,392.0845955914085,848.1821869859473
0.0,0.0,0.0,391.2573178188875,842.2429199050712
0.0,0.0,0.0,389.7204576956029,836.4783886090453
0.0,0.0,0.0,389.5283905746189,828.0574288956961
0.0,0.0,0.0,387.8079588309726,819.7373197216872
0.0,0.0,0.0,386.88963713671626,813.4501847185722
0.0,0.0,0.0,388.29896781584375,807.9245717424193
0.0,0.0,0.0,387.0283339151263,799.3876944809239
0.0,0.0,0.0,386.8046999796216,791.8499434519217
0.0,0.0,0.0,386.7053227390762,785.1612523350296
0.0,0.0,0.0,389.35346579459457,777.5320481542923
0.0,0.0,0.0,389.70011319355444,773.5973428013832
0.0,0.0,0.0,389.31238544286145,767.0762901146456
0.0,0.0,0.0,391.0207336420127,759.3098403247278
0.0,0.0,0.0,389.29946661698847,752.5498928631828
0.0,0.0,0.0,389.7198808977437,747.8965944684018
0.0,0.0,0.0,389.6072476154817,744.728132861408
0.0,0.0,0.0,389.4206814776775,739.4194151816785
0.0,0.0,0.0,389.13888592117075,735.4316941190507
0.0,0.0,0.0,389.18727079982347,729.8809981619798
0.0,0.0,0.0,390.924288015722,726.1150481928491
0.0,0.0,0.0,391.9615554967493,719.8414966664293
0.0,0.0,0.0,390.8999713413928,714.6993800409867
0.0,0.0,0.0,390.6775949268296,709.4508092374434
0.0,0.0,0.0,390.50080756941185,705.3717513356072
0.0,0.0,0.0,389.53789134926024,700.9543355185974
0.0,0.0,0.0,389.2141222739275,695.8746045243311
0.0,0.0,0.0,389.01432773393736,692.1060029789622
0.0,0.0,1.0,389.42003333387095,686.8361588751469
0.0,0.0,1.0,389.87716902895113,682.5802540813123
0.0,0.0,1.0,390.419205426367,677.9958912261759
0.0,0.0,1.0,391.5486990451116,674.139238368582
0.0,0.0,1.0,390.514870507289,668.6729198114168
0.0,0.0,1.0,389.23577648540123,664.9859000269603
0.0,0.0,1.0,388.7014080060578,660.6061048850099
0.0,0.0,1.0,388.80417165093024,657.8834661098642
0.0,0.0,1.0,391.1767512571957,653.8596738319924
0.0,0.0,1.0,393.3248943134631,650.5657701230444
0.0,0.0,1.0,394.6523277436987,646.4923683794277
0.0,0.0,1.0,393.5030503002693,643.2493001983673
0.0,0.0,1.0,394.91711504515865,638.0011058249571
0.0,0.0,1.0,394.95132897963475,634.6215998376917
0.0,0.0,1.0,395.64584719102214,629.982157983648
0.0,0.0,1.0,395.1687400952483,627.4379479534858
0.0,0.0,1.0,397.07439207800047,624.1021230919956
0.0,0.0,1.0,398.12045690116713,620.8854931648735
0.0,0.0,1.0,398.6013072601729,617.1579505745065
0.0,0.0,1.0,398.4109121850688,613.2980542244369
0.0,0.0,1.0,398.55245478203005,611.1817520728072
0.0,0.0,1.0,398.7827837282395,608.6475467039916
0.0,0.0,1.0,398.1752117410633,606.2128577517537
0.0,0.0,1.0,395.0494050286111,601.6636844708999
0.0,0.0,1.0,394.80097095910537,596.7814921021693
0.0,0.0,1.0,395.4611251068103,594.010963466622
0.0,0.0,1.0,394.62169240066714,591.1687244241082
0.0,0.0,1.0,393.19515838698663,587.3633303978901
0.0,0.0,1.0,392.9215381591475,582.9107888021153
0.0,0.0,1.0,394.08982149834077,579.4785273273576
0.0,0.0,1.0,395.2171424899986,576.6134273019185
0.0,0.0,1.0,395.61286126305066,573.023406750101
0.0,0.0,1.0,395.3817385292993,569.9807941453172
0.0,0.0,1.0,395.69859027853596,568.7887434135074
0.0,0.0,1.0,395.2106398551137,566.0707949678613
0.0,0.0,1.0,395.65631162264174,564.4219447104185
0.0,0.0,1.0,395.62297082023287,561.5506960294321
0.0,0.0,1.0,395.1161277281876,559.1156094841456
0.0,0.0,1.0,395.44604046921097,556.0236755962671
0.0,0.0,1.0,395.22042812993016,554.4266997792612
0.0,0.0,1.0,395.28108496050834,551.5181152011834
0.0,0.0,1.0,396.076029306785,549.9427500488666
0.0,0.0,1.0,396.762793412591,548.3458794648342
0.0,0.0,1.0,396.42935231506465,546.309737968135
0.0,0.0,1.0,396.81288380972427,544.2220836415459
0.0,0.0,1.0,395.11653101875027,542.0252281644225
0.0,0.0,1.0,395.5563899439034,540.3755937232525
0.0,0.0,1.0,395.3392350265862,538.2880858398031
0.0,0.0,1.0,393.61461440072327,534.7028143477182
0.0,0.0,1.0,390.7535044836884,532.4390673798549
0.0,0.0,1.0,392.53267257446856,532.1909381945919
0.0,0.0,1.0,391.5300382294907,530.8461038597881
0.0,0.0,1.0,392.9319399844178,528.5656006667544
0.0,0.0,1.0,391.08446624673144,528.0487124020101
0.0,0.0,1.0,390.8744999654205,525.7225243821625
0.0,0.0,1.0,392.7393632019869,524.2958516701813
0.0,0.0,1.0,393.70956126404405,524.0266862326902
0.0,0.0,1.0,393.6741771249306,521.1839220453434
0.0,0.0,1.0,394.5811742094596,519.3683048915832
0.0,0.0,1.0,395.4368175969195,517.9884439760748
0.0,0.0,1.0,394.7797158756406,516.2617374377022
0.0,0.0,1.0,394.56494418022936,514.3026166396031
0.0,0.0,1.0,394.65139946936216,512.9626559566196
0.0,0.0,1.0,394.988693466919,510.01903742416306
0.0,0.0,1.0,395.74763874095595,506.96092407389784
0.0,0.0,1.0,398.08337546399054,504.62337522511797
0.0,0.0,1.0,398.10586681471597,504.42776223120336
0.0,0.0,1.0,397.98936445877416,501.62455911469453
0.0,0.0,1.0,396.64225235227093,500.41712860736425
0.0,0.0,1.0,397.1604077441184,499.7756094031569
0.0,0.0,1.0,397.53075570791617,497.8318798572945
0.0,0.0,1.0,398.0960672930437,497.84187165267616
0.0,0.0,1.0,397.3779620522625,499.9895564835966
0.0,0.0,1.0,397.05453300058,499.7789311625751
0.0,0.0,1.0,399.04383103458696,499.2311217373554
0.0,0.0,1.0,399.41670229845556,498.50184537451133
0.0,0.0,1.0,400.8175370171062,494.41423180911494
0.0,0.0,1.0,401.3187530058058,492.6256745489827
0.0,0.0,1.0,400.6553329708191,491.3858560271216
0.0,0.0,1.0,400.87368657446547,490.5392738287704
0.0,0.0,1.0,400.31978885044083,490.33622983771653
0.0,0.0,1.0,398.26074281573153,488.02999092633974
0.0,0.0,1.0,397.10046828364176,486.82547828263756
0.0,0.0,1.0,396.6684354068813,486.05836261430744
0.0,0.0,1.0,395.95170036099887,486.05634306495017
0.0,0.0,1.0,396.7720431664015,484.246927763689
0.0,0.0,1.0,395.1372197407835,481.78438069713116
0.0,0.0,1.0,393.66684439104125,481.7914149186582
0.0,0.0,1.0,394.52818060940797,479.2842429160359
0.0,0.0,1.0,396.5067657612001,477.79018120384495
0.0,0.0,1.0,394.3088310828632,477.7047524312615
0.0,0.0,1.0,395.7089252404666,476.53791329089074
0.0,0.0,1.0,394.88297524496244,476.6194011405651
0.0,0.0,1.0,394.4625644304229,475.4448665414474
0.0,0.0,1.0,395.0252786090367,474.6120431042015
0.0,0.0,1.0,394.64830184321266,472.44160628350744
0.0,0.0,1.0,395.491662524818,469.13396401203556
0.0,0.0,1.0,395.8992763794212,468.36130945602713
0.0,0.0,1.0,396.496963229341,466.9617723958073
0.0,0.0,1.0,396.7792493592115,466.74762985615007
0.0,4.0,1.0,395.7910403756927,485.79606450233706
0.0,4.0,1.0,396.2470689299629,503.24111453316056
0.0,4.0,1.0,395.3685452980551,523.2685458146207
0.0,4.0,1.0,396.49365282921906,540.6649145803158
0.0,4.0,1.0,397.28733787188287,558.9535162625147
0.0,4.0,1.0,398.7551719786914,577.7009079280687
0.0,4.0,1.0,396.3631316401742,594.7220384745486
0.0,4.0,1.0,397.82141791669767,613.4243206511089
0.0,4.0,1.0,397.2623450258708,628.9718218338294
0.0,4.0,1.0,397.58809564811816,644.8753618746564
0.0,4.0,1.0,397.6373295824811,660.0103610192053
0.0,4.0,1.0,398.4706082686126,676.6603461478425
0.0,4.0,1.0,398.9860863875118,691.3870004674376
0.0,4.0,1.0,397.344413147646,705.7111144858536
0.0,4.0,1.0,397.91609050084924,719.2970126654216
0.0,4.0,1.0,398.64198504824964,736.2546075978437
0.0,4.0,1.0,398.0706685060141,750.9943508293236
0.0,4.0,1.0,399.1243959133081,766.6141804527601
0.0,4.0,1.0,398.56021036753174,780.9077916402496
0.0,4.0,1.0,398.7473916737953,794.8958927932813
0.0,4.0,1.0,399.3911405203207,809.2702613550756
0.0,4.0,1.0,400.7566949260156,821.3891072148152
0.0,4.0,1.0,401.98095176829196,835.8525609766444
0.0,4.0,1.0,401.8705844185264,849.6979193385766
0.0,4.0,1.0,402.8742566739042,863.2187309442327
0.0,4.0,1.0,402.639189878509,876.5168643313435
0.0,4.0,1.0,401.9604757706931,888.0203165950991
0.0,4.0,1.0,401.11444801093467,899.8903421525724
0.0,4.0,1.0,401.34855267761725,913.1475539856143
0.0,4.0,1.0,401.635970982395,926.8680605026598
0.0,4.0,1.0,401.5878726957596,938.2819691022507
0.0,4.0,1.0,400.9045057484398,949.2669590904316
0.0,4.0,1.0,400.6556284848812,962.3637242665114
0.0,4.0,1.0,399.2460027932361,974.4416752699477
0.0,4.0,1.0,399.3209411961442,986.627401413474
0.0,4.0,1.0,398.94494689932947,998.5226027274905
0.0,4.0,1.0,398.55289947167256,1010.148340883697
0.0,4.0,1.0,396.71328176976056,1021.4638506812964
0.0,4.0,1.0,397.6074631718271,1030.5260015124493
0.0,4.0,1.0,398.59763513176307,1039.9131736543134
0.0,4.0,1.0,399.7175116226928,1050.294611168307
0.0,4.0,1.0,400.5242565667442,1060.9006274812346
0.0,4.0,1.0,399.4388435320427,1072.525930674462
0.0,4.0,1.0,400.78995230012276,1081.4097634677519
0.0,4.0,1.0,401.4741015427898,1091.646491429366
0.0,4.0,1.0,400.9082370824099,1100.2291936989589
0.0,4.0,1.0,402.3155761849876,1109.3281928744818
0.0,4.0,1.0,403.3298657306485,1120.593981302983
0.0,4.0,1.0,403.9116179556931,1128.9023761957687
0.0,4.0,1.0,404.98581816867164,1136.59904963426
0.0,4.0,1.0,404.15340457714956,1148.4837020192545
0.0,4.0,1.0,403.4479166706401,1157.6105287082391
0.0,4.0,1.0,402.4913516268106,1166.1276907604586
0.0,4.0,1.0,402.80982137247327,1171.988433394654
0.0,4.0,1.0,402.2659499418534,1181.0710970336468
0.0,4.0,1.0,403.25402942520043,1189.6903721247136
0.0,4.0,1.0,402.41155616351796,1198.2355399431033
0.0,4.0,1.0,402.03583348374747,1205.4823046031688
0.0,4.0,1.0,402.1562296452093,1215.6683237430657
0.0,4.0,1.0,401.37278201777673,1224.4619391441913
0.0,4.0,1.0,401.7574086631148,1230.5960451614662
0.0,4.0,1.0,400.96922669805036,1237.9510135725948
0.0,4.0,1.0,400.6318689697532,1245.6256442982472
0.0,4.0,1.0,399.78023549291515,1251.9065792694016
0.0,4.0,1.0,400.9383200577246,1259.0746892413106
0.0,4.0,1.0,400.2225698892369,1266.165679380005
0.0,4.0,1.0,402.2044214674779,1272.5668300912594
0.0,4.0,1.0,400.8306610011282,1280.3882659876774
0.0,4.0,1.0,402.9310518822787,1288.4133918796983
0.0,4.0,1.0,401.71789319164486,1292.9923884608816
0.0,4.0,1.0,403.0967003217838,1299.3795507738237
0.0,4.0,1.0,403.6936723723064,1305.659514577963
0.0,4.0,1.0,405.4535586183472,1312.1001924022528
0.0,4.0,1.0,405.1871205220155,1318.5084642095796
0.0,4.0,1.0,404.03771932497415,1324.8387403476006
0.0,4.0,1.0,404.01278051521416,1328.7879372023835
0.0,4.0,1.0,402.9302052604984,1333.5330612291511
0.0,4.0,1.0,401.4310789863369,1339.814504294868
0.0,4.0,1.0,402.64991289605894,1345.9621523887722
0.0,4.0,1.0,401.23494047973315,1349.9078711238492
0.0,4.0,1.0,402.10256533852055,1355.2627656863992
0.0,4.0,1.0,402.07119671221716,1359.543953456807
0.0,4.0,1.0,400.1076147755757,1367.2698273752778
0.0,4.0,1.0,399.5927330133801,1372.466331210223
0.0,4.0,1.0,398.54451251354664,1379.3033199965257
0.0,4.0,1.0,398.29954061404584,1384.3425373499279
0.0,4.0,1.0,398.45401968485146,1389.4497864460545
0.0,4.0,1.0,399.9761813970697,1392.6691306853781
0.0,4.0,1.0,400.68342878689344,1397.0365735780726
0.0,4.0,1.0,400.34065704717267,1401.3387054495013
0.0,4.0,1.0,400.8352439584932,1404.9077107895014
0.0,4.0,1.0,400.3547370975688,1410.2647122976555
0.0,4.0,1.0,399.8471956815706,1414.5007975543065
0.0,4.0,1.0,400.29470651737114,1419.2371434577362
0.0,4.0,1.0,400.0233591121088,1423.8660471387936
0.0,4.0,1.0,399.20469390524426,1429.2258906803277
0.0,4.0,1.0,398.1901712470631,1432.0414980764156
0.0,4.0,1.0,398.7065318133645,1435.101262240647
0.0,4.0,1.0,397.8308335174565,1439.210600372836
0.0,4.0,1.0,398.6284342235074,1442.9924917430376
0.0,4.0,1.0,398.2613928886283,1446.7649972488903
0.0,4.0,1.0,398.71585279498487,1450.3943979539088
0.0,4.0,1.0,399.0236197821859,1455.8332817959827
0.0,4.0,1.0,398.86009373520113,1459.4577912616562
0.0,4.0,1.0,397.99023932839236,1462.6385934564812
0.0,4.0,1.0,396.82215891421095,1465.4285024755843
0.0,4.0,1.0,396.3296560997114,1469.6080895058572
0.0,4.0,1.0,396.907882141106,1472.9566722177015
0.0,4.0,1.0,397.31220122477015,1475.3866250009082
0.0,4.0,1.0,399.455055085477,1481.5470973176896
0.0,4.0,1.0,399.3821436896495,1485.6491110724999
0.0,4.0,1.0,399.5279352297202,1489.9624553284418
0.0,4.0,1.0,398.94303977816963,1491.916480120959
0.0,0.0,1.0,399.80433614879786,1474.2688506482484
0.0,0.0,1.0,400.195424073895,1457.056602573864
0.0,0.0,1.0,399.45852153846954,1442.0071616158416
0.0,0.0,1.0,401.11099636472005,1426.0490077428192
0.0,0.0,1.0,400.70610381124226,1410.7849821929706
0.0,0.0,1.0,400.1818189238204,1393.7242158224383
0.0,0.0,1.0,400.1884572340286,1376.4150993305482
0.0,0.0,1.0,400.64209060049353,1361.0981568357881
0.0,0.0,1.0,400.8482289385789,1345.0465163909778
0.0,0.0,1.0,400.110768303497,1331.272383769275
0.0,0.0,1.0,401.49280196917204,1317.9762632672696
0.0,0.0,1.0,401.8753104974767,1302.9326851097433
0.0,0.0,1.0,402.4357926872245,1289.3592897289207
0.0,0.0,1.0,402.1000851432765,1277.1586027662333
0.0,0.0,1.0,401.31654261391634,1265.598236022772
0.0,0.0,1.0,400.6653926999261,1251.780688031828
0.0,0.0,1.0,400.570405144397,1237.5288123559208
0.0,0.0,1.0,400.10471246413533,1224.8885073504598
0.0,0.0,1.0,398.4186040048782,1211.5308819849101
0.0,0.0,1.0,397.0612774717655,1198.7641910545453
0.0,0.0,1.0,398.2498108922837,1186.1944285608254
0.0,0.0,1.0,398.0926158640117,1174.472857702843
0.0,0.0,1.0,397.01480893977237,1162.9300746172419
0.0,0.0,1.0,396.5422393386288,1150.6886157678418
0.0,0.0,1.0,394.88482384380376,1138.646166720647
0.0,0.0,1.0,395.99396526560423,1128.6235458155609
0.0,0.0,1.0,395.756999551703,1117.6160468451078
0.0,0.0,1.0,395.3967901416192,1105.60658075503
0.0,0.0,1.0,393.66538278365994,1096.582157614681
0.0,0.0,1.0,392.77374736123363,1086.204272768968
0.0,0.0,1.0,394.4334441539795,1075.3943231846724
0.0,0.0,1.0,394.35810114145045,1065.4014604001898
0.0,0.0,1.0,394.09718943021403,1055.5503078160175
0.0,0.0,1.0,393.8647295835273,1046.7340337956557
0.0,0.0,1.0,394.4648926005083,1035.7430396594525
0.0,0.0,1.0,393.24320514403445,1025.4637505273258
0.0,0.0,1.0,392.76333976280915,1015.2478285369027
0.0,0.0,1.0,393.8297856443421,1005.2083875863173
0.0,0.0,1.0,393.5012498909295,996.1861285030586
0.0,0.0,1.0,391.651069280059,987.5917362311714
0.0,0.0,1.0,392.39462538450937,980.0962524275836
0.0,0.0,1.0,391.5698094264748,970.8566119565338
0.0,0.0,1.0,391.9504710517056,961.847863565587
0.0,0.0,1.0,390.66291157325026,954.2573457848576
0.0,0.0,1.0,390.5672701701207,946.2275439561145
0.0,0.0,1.0,389.68577021266486,938.9287057472467
0.0,0.0,1.0,389.54211161226664,930.0681471832445
0.0,0.0,1.0,390.5367104304242,923.1640985460183
0.0,0.0,1.0,389.7969901056693,916.2547101210316
0.0,0.0,1.0,391.6182710759115,908.7189532206393
0.0,0.0,1.0,390.38771291015496,901.6046415884584
0.0,0.0,1.0,391.6480888053166,893.0129793979243
0.0,0.0,1.0,393.495152338237,885.3752211772722
0.0,0.0,1.0,393.52664796402314,879.1443938634112
0.0,0.0,1.0,393.8861787710363,873.1615585316881
0.0,0.0,1.0,394.0202624390477,866.4110429435418
0.0,0.0,1.0,394.18689954796133,859.6129102570266
0.0,0.0,1.0,394.9102195678648,853.1621175666686
0.0,0.0,1.0,394.7375391687022,847.2621261432114
0.0,0.0,1.0,394.7820366231544,841.7164810289671
0.0,0.0,1.0,395.52924337838084,834.9648268854967
0.0,0.0,1.0,394.9165762598438,828.4459165206694
0.0,0.0,1.0,396.42992893666343,822.1749127125142
0.0,0.0,1.0,397.5059685195698,815.7226607751332
0.0,0.0,1.0,397.27982501648313,808.7571858601083
0.0,0.0,1.0,395.42910655572155,802.9042574271338
0.0,0.0,1.0,395.58134938981055,796.7747704622468
0.0,0.0,1.0,396.472097370721,789.8030989955898
0.0,0.0,1.0,398.2633215338178,782.4573100321179
0.0,0.0,1.0,398.58084781033875,775.4943076449438
0.0,0.0,1.0,398.3684909509702,770.9808116822117
0.0,0.0,1.0,396.9396066445789,765.557048010259
0.0,0.0,1.0,397.12949387024935,760.2134090652941
0.0,0.0,1.0,397.46050611362995,755.5724817329944
0.0,0.0,1.0,398.0248397674948,750.5759065784046
0.0,0.0,1.0,398.97778151736975,745.9404104561102
0.0,0.0,1.0,398.8951064524831,739.4843496457471
0.0,0.0,1.0,399.734561361744,734.0081333500128
0.0,0.0,1.0,401.40975642047215,728.3983566377713
0.0,0.0,1.0,400.2094861912717,724.5644570004068
0.0,0.0,1.0,399.48659588121774,718.1592990731748
0.0,0.0,1.0,400.6944554847138,711.8928245439423
0.0,0.0,1.0,402.0212609307295,706.219504478198
0.0,0.0,1.0,402.4182987687995,701.8077237555487
0.0,0.0,1.0,400.58631922972006,697.223560798895
0.0,0.0,1.0,400.1750741026902,692.8491180280809
0.0,0.0,1.0,400.72041908991696,689.9917574468366
0.0,0.0,1.0,400.48805620294274,685.5002242343936
0.0,0.0,1.0,402.6490310233202,681.9005588354107
0.0,0.0,1.0,403.38513843593495,676.1014444678336
0.0,0.0,1.0,401.95133081116546,671.3662994875666
0.0,0.0,1.0,401.7476316170248,667.7441708188205
0.0,0.0,1.0,404.4689135910679,662.4352049695718
0.0,0.0,1.0,404.0030660847514,659.0864182832393
0.0,0.0,1.0,404.2244221926523,656.2811625848527
0.0,0.0,1.0,403.8825273699616,651.4984371172997
0.0,0.0,1.0,405.9226502985552,648.1247415957688
0.0,0.0,1.0,404.6446557029187,644.0155026417282
0.0,0.0,1.0,404.51800093413846,638.819149262427
0.0,0.0,1.0,405.2250882759552,635.3402769058655
0.0,0.0,1.0,404.77793063890056,631.1067358049456
0.0,0.0,1.0,406.3457167897495,627.5072801931805
0.0,0.0,1.0,405.464401456194,621.9910168326867
0.0,0.0,1.0,404.3036115568246,619.294598119188
0.0,0.0,1.0,405.7128090438276,614.7799005549044
0.0,0.0,1.0,403.56144592949425,611.5284756932041
0.0,0.0,1.0,403.4387680786177,609.1533833940903
0.0,0.0,1.0,402.65314957919344,606.0590273283007
0.0,0.0,1.0,400.7315627067871,601.6664207128746
0.0,0.0,1.0,400.1486488211936,598.1309109304929
0.0,0.0,1.0,400.65213187577615,596.3162940994044
0.0,0.0,1.0,399.1951213200202,594.9910207606345
0.0,0.0,1.0,398.4333935995521,591.5811172579927
0.0,0.0,1.0,399.5601674307595,586.2447707039657
0.0,0.0,1.0,398.09135999278357,582.5629722798827
0.0,0.0,1.0,398.17922057501704,580.8491543535889
0.0,0.0,1.0,399.2843159522627,577.1671540267781
0.0,0.0,1.0,400.0265309431929,574.0367060569719
0.0,0.0,1.0,401.4978054526355,571.097774167321
0.0,0.0,1.0,402.5196690805311,567.4539359733332
0.0,0.0,1.0,403.24358845980163,563.5276250325039
0.0,0.0,1.0,403.28954215539306,559.4097449482211
0.0,0.0,1.0,403.08355520894736,556.1868104742492
0.0,0.0,1.0,402.04936706670156,554.0435283047148
0.0,0.0,1.0,402.79625080568536,551.8103659952405
0.0,0.0,1.0,403.0561454424774,550.2193849549353
0.0,0.0,1.0,404.2242416294113,548.9511768892493
0.0,0.0,1.0,404.56026711758335,548.6818363920733
0.0,0.0,1.0,403.97900408754,547.2192398672868
0.0,0.0,1.0,402.77063749397075,547.3712811314314
0.0,0.0,1.0,402.476596097455,545.2844908350397
0.0,0.0,1.0,403.8163022701521,542.8789855480293
0.0,0.0,1.0,402.90863580412173,538.8463400141919
0.0,0.0,1.0,402.5845919882858,538.773238126676
