N1,N2,D,C_real1,C_real2
0.0,2.0,0.0,720.9820309668312,921.2411480598248
0.0,2.0,0.0,717.8796169814965,922.4000012488784
0.0,2.0,0.0,713.0352392298272,923.3563375785221
0.0,2.0,0.0,711.0183875810773,924.16242470968
0.0,2.0,0.0,708.2035228098692,923.6411779258785
0.0,2.0,0.0,705.9475260376515,924.263527963135
0.0,2.0,0.0,703.1139049491089,924.0898421094998
0.0,2.0,0.0,701.1911749822038,925.7078713502647
0.0,2.0,0.0,698.8575871026113,926.9228687814762
0.0,2.0,0.0,697.5252688468448,928.7826646415687
0.0,2.0,0.0,695.1380991309521,928.787537484622
0.0,2.0,0.0,692.1652772823239,929.0002759278724
0.0,2.0,0.0,690.2294445204822,930.1087737349168
0.0,2.0,0.0,687.3682954653955,930.3879650517387
0.0,2.0,0.0,684.005348372997,931.7519522263779
0.0,2.0,0.0,681.3357799254512,932.1516212401266
0.0,2.0,0.0,678.4028998945575,931.864544150339
0.0,2.0,0.0,675.5685534460591,933.5638493916616
0.0,2.0,0.0,673.8583512538471,933.3299846181727
0.0,2.0,0.0,670.8786067361345,932.6439620670891
0.0,2.0,0.0,669.4782555401317,934.226104811447
0.0,2.0,0.0,666.1231756707706,933.1776838861035
0.0,2.0,0.0,664.0919759393388,932.4153152108097
0.0,2.0,0.0,660.6180009456921,932.3018085181412
0.0,2.0,0.0,659.6332439431205,930.5666995702109
0.0,2.0,0.0,658.1171727056651,931.4054043401943
0.0,2.0,0.0,657.4120482957244,930.8281467284971
0.0,2.0,0.0,658.042945404684,931.2335091448974
0.0,2.0,0.0,655.5467595152858,932.0637809376979
0.0,2.0,0.0,652.8031063252168,932.7659575057144
0.0,2.0,0.0,649.9887081956474,933.3253079071187
0.0,2.0,0.0,647.9220086027832,934.1910235534871
0.0,2.0,0.0,647.2340080078853,934.3352139999125
0.0,2.0,0.0,645.8809399696656,935.1103923990732
0.0,2.0,0.0,642.703219576633,935.2024552309703
0.0,2.0,0.0,641.8160978695357,935.3965744097443
0.0,2.0,0.0,641.3637290358804,938.7194402188763
0.0,2.0,0.0,640.2389014579596,939.0643024603501
0.0,2.0,0.0,639.1782896410031,940.1604027833713
0.0,2.0,0.0,635.977661719659,941.3480873656646
0.0,2.0,0.0,634.1971537823147,938.5226613571328
0.0,2.0,0.0,632.0406149588277,937.835698038475
0.0,2.0,0.0,631.2006116475928,937.2759105412912
0.0,2.0,0.0,630.9980225879629,936.7329925056772
0.0,2.0,0.0,629.9157344072464,934.0926023318125
0.0,2.0,0.0,629.3877574015077,934.6580400545517
0.0,2.0,0.0,627.9684304722441,932.3189228933005
0.0,2.0,0.0,625.6472024639588,933.5728967488411
0.0,2.0,0.0,624.1196927360199,932.4413138597782
0.0,2.0,0.0,622.4050192218958,932.6690053002173
0.0,2.0,0.0,620.9632122692157,931.327826416174
0.0,2.0,0.0,618.6253182134351,930.7671931253451
0.0,2.0,0.0,618.8440211114973,930.1606173461793
0.0,2.0,0.0,618.9341132469415,929.8931017035536
0.0,2.0,0.0,618.2856103304364,929.636006179678
0.0,2.0,0.0,617.5365707573575,930.2268679386139
0.0,2.0,0.0,617.2628974755004,929.1938318627623
0.0,2.0,0.0,616.6280215351574,928.6845122750258
0.0,2.0,0.0,616.3599851175187,928.4381093158964
0.0,2.0,1.0,863.1916626379257,679.3717164728878
0.0,2.0,1.0,709.5674219300811,833.550709716309
0.0,2.0,1.0,802.7603468857611,739.4617513826711
0.0,2.0,1.0,746.3771379988149,794.8009530123327
0.0,2.0,1.0,778.1160447904691,761.2274837264292
0.0,2.0,1.0,757.9639057293773,778.8087295495603
0.0,2.0,1.0,769.8162104663321,765.4251596839488
0.0,2.0,1.0,759.7692932840072,772.3053425906785
0.0,2.0,1.0,764.2902331464438,767.2804594271288
0.0,2.0,1.0,761.6210667360945,769.786474317695
0.0,2.0,1.0,762.384896558144,767.8478205548627
0.0,2.0,1.0,760.6294215585157,769.9574393624393
0.0,2.0,1.0,762.8771216327585,764.9906781631751
0.0,2.0,1.0,758.055502236147,769.4262755778683
0.0,2.0,1.0,760.4148010883562,764.3505679800022
0.0,2.0,1.0,758.560818300581,764.640072264624
0.0,2.0,1.0,759.1124138944708,765.9861514889564
0.0,2.0,1.0,758.3999785876637,766.1266647968914
0.0,2.0,1.0,758.3141048648226,763.4554659481838
0.0,2.0,1.0,757.2981672470239,764.1284764361652
0.0,2.0,1.0,756.8069066882812,764.0443261807468
0.0,2.0,1.0,755.775557035866,761.9380597533617
0.0,2.0,1.0,754.2910564653495,762.3373503510533
0.0,2.0,1.0,756.2176279314599,761.1321954329632
0.0,2.0,1.0,753.5104170425873,761.9163266325774
0.0,2.0,1.0,755.3901419726488,758.1458740825516
0.0,2.0,1.0,751.4421824279345,761.2149626259601
0.0,2.0,1.0,754.6924280100295,758.2337488237039
0.0,2.0,1.0,752.7471739157321,760.3512819967822
0.0,2.0,1.0,753.6891714891846,758.7534694425947
0.0,2.0,1.0,751.563840050377,759.0751807177564
0.0,2.0,1.0,751.8965400388797,759.9977551807151
0.0,2.0,1.0,753.3593047771767,758.1061216071942
0.0,2.0,1.0,751.6243911699469,758.8218712486695
0.0,2.0,1.0,751.8357424531625,758.2262641254896
0.0,2.0,1.0,751.6411788289963,758.5515325263383
0.0,2.0,1.0,751.199668010965,757.9952111688809
0.0,2.0,1.0,752.2452637212035,756.034589488951
0.0,2.0,1.0,750.1608153781975,757.9096774806409
0.0,2.0,1.0,750.7727455578153,755.8547816600366
0.0,2.0,1.0,747.7218731492849,757.6001523159937
0.0,2.0,1.0,749.4757445987808,753.0931561603026
0.0,2.0,1.0,747.7854511507882,753.0705548793275
0.0,2.0,1.0,747.7600234915707,753.9806326984387
0.0,2.0,1.0,748.1182001214895,753.5304350049198
0.0,2.0,1.0,746.0088684526797,752.0089275937736
0.0,2.0,1.0,747.0755947620511,751.4568054201305
0.0,2.0,1.0,744.8577482168303,754.2621475683992
0.0,2.0,1.0,746.5769990006703,751.1867361886323
0.0,2.0,1.0,744.8291353267721,752.0936856508869
0.0,4.0,1.0,744.4288966910153,760.4404264007239
0.0,4.0,1.0,753.3571760546891,762.985689371065
0.0,4.0,1.0,752.7825037546846,767.8795617380538
0.0,4.0,1.0,759.9020493583217,770.1707676370695
0.0,4.0,1.0,762.3439668047214,777.4459708002449
0.0,4.0,1.0,767.206151173426,780.9022700893535
0.0,4.0,1.0,772.7865449621993,784.7802469725191
0.0,4.0,1.0,777.0430782950115,790.2597223461033
0.0,4.0,1.0,781.710415569296,793.290253238189
0.0,4.0,1.0,786.0302008052993,798.3021320901919
0.0,4.0,1.0,788.8030043324418,803.8596692557113
0.0,4.0,1.0,796.2270557090034,807.1978801574869
0.0,4.0,1.0,799.1400064233292,812.6637851372465
0.0,4.0,1.0,803.5903869166498,814.6819760770579
0.0,4.0,1.0,806.4752744984366,819.7649836078982
0.0,4.0,1.0,810.3471512519822,824.6664363755282
0.0,4.0,1.0,814.0314573222025,826.0256670270838
0.0,4.0,1.0,816.7449820128392,831.3311196529424
0.0,4.0,1.0,821.9061269102559,832.8673044611969
0.0,4.0,1.0,823.4609857677547,836.8408575436425
0.0,4.0,1.0,826.5083485310774,840.5998844720293
0.0,4.0,1.0,831.9928426162628,843.707691443907
0.0,4.0,1.0,834.2224691978658,850.1921138880575
0.0,4.0,1.0,839.5035358152022,848.6097027554258
0.0,4.0,1.0,839.9038064752397,854.73274303541
0.0,4.0,1.0,845.9247392660709,855.0311719468692
0.0,4.0,1.0,847.1118695461629,862.6284106166758
0.0,4.0,1.0,851.9664995913814,862.535585205677
0.0,4.0,1.0,851.9394102097565,867.3832239307583
0.0,4.0,1.0,858.3727838009252,868.7843652521406
0.0,4.0,1.0,860.660080370336,874.8394815541634
0.0,4.0,1.0,865.221142587299,877.3261403590861
0.0,4.0,1.0,866.9752064517438,879.6913435076639
0.0,4.0,1.0,870.3843541810324,881.5050420117761
0.0,4.0,1.0,872.7968423460723,886.7609675142363
0.0,4.0,1.0,877.2797261106498,887.550821316982
0.0,4.0,1.0,877.5889305287913,893.3860493411086
0.0,4.0,1.0,882.2646558015169,893.4368808640871
0.0,4.0,1.0,883.7095711588786,897.1505690178958
0.0,4.0,1.0,888.3030952684644,898.4017190848984
0.0,4.0,1.0,887.6470550398094,904.2985303968668
0.0,4.0,1.0,893.8765436532368,904.1386012874243
0.0,4.0,1.0,894.6586635221507,909.1444992259393
0.0,4.0,1.0,900.092189697304,911.2849894945462
0.0,4.0,1.0,901.2715926148584,914.3093224921357
0.0,4.0,1.0,904.5775708628901,916.3716702928192
0.0,4.0,1.0,907.0099831236961,918.4798769830365
0.0,4.0,1.0,906.2560496336364,921.9767836108963
0.0,4.0,1.0,912.0200416922811,922.2135598795179
0.0,4.0,1.0,914.1539985254191,927.0777707734661
0.0,4.0,1.0,916.392372974066,929.818012319458
0.0,4.0,1.0,919.3020641025663,932.3855156534269
0.0,4.0,1.0,922.2172821726767,934.3864823135946
0.0,4.0,1.0,924.3471068051153,936.6898300026351
0.0,4.0,1.0,924.8595060569106,938.8230439678538
0.0,4.0,1.0,925.8848955238453,940.0676709803379
0.0,4.0,1.0,930.3347613725922,942.6715388327001
0.0,4.0,1.0,932.6232383250615,943.9455473009849
0.0,4.0,1.0,932.1021603417241,948.6762870669485
0.0,4.0,1.0,935.9536590517431,948.0823647841959
0.0,4.0,1.0,935.3110492532556,950.1066753572674
0.0,4.0,1.0,939.8011079089002,950.3438101440717
0.0,4.0,1.0,940.0967126371253,952.8297822994782
0.0,4.0,1.0,941.2750515093084,955.3595084055454
0.0,4.0,1.0,944.8592211913711,955.6009618341493
0.0,4.0,1.0,945.48655222633,957.7468525193684
0.0,4.0,1.0,948.1347850435658,960.8333838665756
0.0,4.0,1.0,949.2917915709227,962.3640249372453
0.0,4.0,1.0,952.5584486925009,962.828949339306
0.0,4.0,1.0,954.52104925918,967.6807435391377
0.0,4.0,1.0,956.4521129967077,969.6165490798801
0.0,4.0,1.0,960.299076653108,969.2966615215174
0.0,4.0,1.0,959.7118826075019,973.4147935173722
0.0,4.0,1.0,962.0619966479771,974.561549473741
0.0,4.0,1.0,963.1536317313862,974.5437315658546
0.0,4.0,1.0,962.3962447596111,976.793760388708
0.0,4.0,1.0,966.1072149138997,976.5999649093791
0.0,4.0,1.0,965.8572112714382,979.5259690182969
0.0,4.0,1.0,969.593672258463,980.4285266166856
0.0,4.0,1.0,968.9717396140254,982.7654305746324
0.0,4.0,1.0,972.6768053425835,982.4086941853527
0.0,4.0,1.0,971.4774284615413,985.8619884319307
0.0,4.0,1.0,973.3480041447438,986.4687786787848
0.0,4.0,1.0,973.0549298374588,988.6264994777019
0.0,4.0,1.0,976.4812032394424,986.0832646566533
0.0,4.0,1.0,975.7978978055154,987.8991429502406
0.0,4.0,1.0,977.3792757957156,990.1732836890233
0.0,4.0,1.0,978.3778826276699,990.6965826763383
0.0,4.0,1.0,980.5059192219395,991.3104291750071
0.0,4.0,1.0,980.4644407231481,994.1447812963552
0.0,4.0,1.0,984.2617064150256,993.7852618988131
0.0,4.0,1.0,983.1513064693233,998.3916459927059
0.0,4.0,1.0,984.0395819587615,996.954542373843
0.0,4.0,1.0,983.701336234555,995.8281818594667
0.0,4.0,1.0,986.6042628117884,997.4005624391492
0.0,4.0,1.0,987.9257255714771,999.5611042262564
0.0,4.0,1.0,988.9555953441235,1000.8277179684017
0.0,4.0,1.0,989.0720080665944,1002.2429655233293
0.0,4.0,1.0,990.9010261832669,1004.205824512753
0.0,4.0,1.0,992.4845214480339,1004.8787377073296
0.0,4.0,1.0,993.2557032623981,1006.0350517352579
0.0,4.0,1.0,993.269169786675,1007.8124694448289
0.0,4.0,1.0,995.4838958293549,1007.102176154305
0.0,4.0,1.0,995.6321111544588,1009.6856671296155
0.0,4.0,1.0,998.462138608131,1009.3105305453239
0.0,4.0,1.0,998.3389206978726,1011.8355984822501
0.0,4.0,1.0,1000.9177237393009,1012.3676818877308
0.0,4.0,1.0,1002.349131444007,1015.6406246531855
0.0,4.0,1.0,1004.5615043910745,1014.450211738401
0.0,4.0,1.0,1005.1518889077314,1019.4724022511614
0.0,4.0,1.0,1007.1669209357952,1018.3099062872143
