Year,Month,Day,Hour,Minute,Temperature,Pressure,Humidity,PM2.5,PM10,CO2,Critical pollutant InstantAQI,InstantAQI,Door,Window,Occupancy
2023,5,2,10,0,23.6,753,19,4,6,590,4,1,1,0,0
2023,5,2,10,5,23.6,753,19,5,5,589.67,4,1,1,0,0
2023,5,2,10,10,23.6,753,19,4,6,593,4,1,1,0,1
2023,5,2,10,15,23.6,753,19,382,714,652,4,1,0,1,3
2023,5,2,10,20,23.7,753,20,16,20,1016.5,4,1,0,1,4
2023,5,2,10,25,23.8,753,21,13,15,852.67,4,1,0,1,4
2023,5,2,10,30,23.8,753,22,30,36,915.5,4,1,0,1,4
2023,5,2,10,35,23.9,753,22,28,34,958.33,4,1,0,1,4
2023,5,2,10,40,23.9,753,22,11,15,1051,4,1,0,1,4
2023,5,2,10,45,24,753,22,86,117,1009,4,1,0,1,4
2023,5,2,10,50,24.1,753,23,42,50,1021.5,4,1,0,1,4
2023,5,2,10,55,24.2,753,22,22,26,1012,4,1,0,1,4
2023,5,2,11,5,24.1,754,21,51,63,994.67,4,7,0,1,4
2023,5,2,11,10,24,754,21,62,76,1012,4,7,0,1,4
2023,5,2,11,15,23.9,754,21,62,77,996.67,4,7,0,1,4
2023,5,2,11,20,23.8,754,21,78,101,985,4,7,0,1,4
2023,5,2,11,25,23.7,754,22,49,72,1049.67,4,7,1,1,3
2023,5,2,11,30,23.7,754,22,79,99,1008,4,7,1,1,0
2023,5,2,11,35,23.5,754,20,16,20,811,4,7,1,1,0
2023,5,2,11,40,23.2,754,20,10,11,775.5,4,7,1,1,0
2023,5,2,11,45,23,754,19,9,10,667.67,4,7,1,1,0
2023,5,2,11,50,22.6,754,19,10,10,622,4,7,1,1,0
2023,5,2,11,55,22.3,754,19,10,11,616.33,4,7,1,1,0
2023,5,2,12,0,22,754,20,10,12,613,4,5,1,1,0
2023,5,2,12,5,21.7,754,20,10,11,609.67,4,5,1,1,0
2023,5,2,12,10,21.5,754,20,9,12,621.5,4,5,1,1,0
