Year,Month,Day,Hour,Minute,Temperature,Pressure,Humidity,PM2.5,PM10,CO2,Critical pollutant InstantAQI,InstantAQI,Door,Occupancy
2023,6,19,16,0,27,736,24,8,8,510,4,2,1,2
2023,6,19,16,5,27,736,24,9,10,528.67,4,2,1,0
2023,6,19,16,10,27,736,24,10,10,526,4,2,1,0
2023,6,19,16,15,27,736,25,10,11,513.33,4,2,1,0
2023,6,19,16,20,27,736,25,9,10,507.5,4,2,1,0
2023,6,19,16,25,27,736,24,11,11,501.33,4,2,1,0
2023,6,19,16,30,27,736,25,9,9,500.5,4,2,1,0
2023,6,19,16,35,27,736,25,10,10,501,4,2,1,0
2023,6,19,16,40,27,736,25,9,10,502,4,2,1,0
2023,6,19,16,45,27,736,25,9,9,501.33,4,2,1,0
2023,6,19,16,50,27,736,25,9,10,497.5,4,2,1,0
2023,6,19,16,55,27,736,25,11,11,498,4,2,1,0
2023,6,19,17,5,27,736,25,10,11,499.67,4,2,1,0
2023,6,19,17,10,27,735,25,12,12,496.5,4,2,1,0
2023,6,19,17,15,27,736,25,10,10,505,4,2,1,0
2023,6,19,17,20,27,736,25,10,10,511,4,2,1,0
2023,6,19,17,25,27,735,25,10,10,516.67,4,2,1,0
2023,6,19,17,30,27,735,25,10,10,521.5,4,2,1,0
2023,6,19,17,35,27,735,26,9,9,490,4,2,1,0
2023,6,19,17,40,27,735,26,12,12,481.5,4,2,1,0
2023,6,19,17,45,27,735,26,11,12,501.33,4,2,1,0
2023,6,19,17,50,27,735,25,9,10,500,4,2,1,0
2023,6,19,17,55,26.9,735,26,10,11,510,4,2,1,0
2023,6,19,18,0,26.9,735,25,11,11,514,4,2,1,0
2023,6,19,18,5,26.9,735,26,10,10,511,4,2,1,0
2023,6,19,18,10,26.9,735,25,10,10,517,4,2,1,1
2023,6,19,18,10,26.9,735,25,10,10,517,4,2,1,1
2023,6,19,18,15,27,735,25,10,10,528,4,2,1,1
2023,6,19,18,20,27,735,25,9,10,544.67,4,2,1,1
2023,6,19,18,25,27,735,25,10,11,553.5,4,2,1,1
2023,6,19,18,30,27,735,25,9,9,547.67,4,2,1,1
2023,6,19,18,35,27,735,25,9,10,532.5,4,2,1,1
2023,6,19,18,40,27,735,25,7,7,536.67,4,2,1,1
2023,6,19,18,45,27,735,25,7,7,558,4,2,1,1
2023,6,19,18,50,27.1,735,25,6,6,570.33,4,2,1,1
2023,6,19,18,55,27.1,735,25,6,6,574,4,2,1,1
2023,6,19,19,0,27.1,735,25,5,5,585,4,2,1,0
2023,6,19,19,5,27.1,734,25,5,6,586.5,4,2,1,0
2023,6,19,19,10,27.1,734,25,7,7,581.33,4,2,1,0
2023,6,19,19,15,27.1,734,25,6,6,579.5,4,2,1,0
2023,6,19,19,20,27.1,734,24,6,7,574,4,2,1,0
2023,6,19,19,25,27.1,734,24,6,6,565.5,4,2,1,0
2023,6,19,19,30,27.1,734,24,6,7,562.67,4,2,1,0
2023,6,19,19,35,27.1,734,24,6,7,557,4,2,1,0
2023,6,19,19,40,27.1,734,24,6,6,549,4,2,1,0
2023,6,19,19,45,27.1,734,24,5,5,531,4,2,1,0
2023,6,19,19,50,27.1,734,24,4,5,517.33,4,2,1,0
2023,6,19,19,55,27.2,734,24,4,4,504,4,2,1,0
2023,6,19,20,5,27.2,734,24,4,5,482.5,4,1,1,0
2023,6,19,20,10,27.2,734,24,5,5,477.67,4,1,1,0
2023,6,19,20,15,27.2,734,24,4,4,477.5,4,1,1,0
2023,6,19,20,20,27.2,734,25,3,4,474.67,4,1,1,0
2023,6,19,20,25,27.2,734,24,4,4,471,4,1,1,0
2023,6,19,20,30,27.1,734,24,3,3,468.67,4,1,1,0
2023,6,19,20,35,27.1,734,25,3,4,466.5,4,1,1,0
2023,6,19,20,40,27.1,734,25,3,3,462.67,4,1,1,0
2023,6,19,20,45,27.1,734,25,2,2,456.5,4,1,1,0
2023,6,19,20,50,26.9,733,25,3,3,453.33,4,1,1,0
2023,6,19,20,55,27.1,733,24,2,3,449.5,4,1,1,0
2023,6,19,21,0,27.1,733,25,3,3,445,4,1,1,0
2023,6,19,21,5,27.1,733,25,3,3,444.5,4,1,1,0
2023,6,19,21,10,27.1,733,25,3,3,439.67,4,1,1,0
2023,6,19,21,15,27.1,733,25,3,3,436.5,4,1,1,0
2023,6,19,21,20,27.1,733,25,3,3,431.67,4,1,1,0
2023,6,19,21,25,27.1,733,25,2,2,429,4,1,1,0
2023,6,19,21,30,27.1,733,25,3,3,426.33,4,1,1,0
2023,6,19,21,35,27.2,733,25,3,3,425.5,4,1,1,0
2023,6,19,21,40,27.1,733,25,3,3,420.33,4,1,1,0
2023,6,19,21,45,27.1,733,25,4,4,419,4,1,1,0
2023,6,19,21,50,27.1,733,25,4,4,416,4,1,1,0
2023,6,19,21,55,27.1,733,25,2,2,414,4,1,1,0
2023,6,19,22,0,27.1,733,25,2,2,412,4,1,1,0
2023,6,19,22,5,27.1,733,25,3,3,408.5,4,1,1,0
2023,6,19,22,10,27.1,733,25,3,3,407,4,1,1,0
2023,6,19,22,15,27.1,733,25,3,3,405,4,1,1,0
2023,6,19,22,20,27.1,733,25,3,3,403,4,1,1,0
2023,6,19,22,25,27.1,733,25,3,4,399.5,4,1,1,0
2023,6,19,22,30,27.1,732,25,3,4,402,4,1,1,0
2023,6,19,22,35,27.1,732,25,3,3,400.5,4,1,1,0
2023,6,19,22,40,27.1,732,25,3,3,397.67,4,1,1,0
2023,6,19,22,45,27.1,732,24,3,3,397.5,4,1,1,0
2023,6,19,22,50,27.1,732,24,3,3,396.33,4,1,1,0
2023,6,19,22,55,27.1,732,24,3,3,397,4,1,1,0
2023,6,19,23,5,27.1,732,24,3,3,396.5,4,1,1,0
2023,6,19,23,10,27.1,732,24,4,4,393,4,1,1,0
2023,6,19,23,15,27.1,732,24,2,2,395,4,1,1,0
2023,6,19,23,20,27.1,732,24,3,3,395,4,1,1,0
2023,6,19,23,25,27.1,732,24,3,4,393.5,4,1,1,0
2023,6,19,23,30,27.1,732,24,3,3,394,4,1,1,0
2023,6,19,23,35,27.1,732,24,4,4,393,4,1,1,0
2023,6,19,23,40,27.1,732,24,4,4,393.33,4,1,1,0
2023,6,19,23,45,27.1,731,24,4,4,395,4,1,1,0
2023,6,19,23,50,27.1,731,24,5,5,399.33,4,1,1,0
2023,6,19,23,55,27.1,731,25,5,6,406.5,4,1,1,0
2023,6,20,0,0,27.1,731,26,7,7,423,4,1,1,0
2023,6,20,0,5,27.1,731,26,6,6,426.5,4,1,1,0
2023,6,20,0,10,27.1,731,26,5,5,427.33,4,1,1,0
2023,6,20,0,15,27.1,731,26,4,5,429,4,1,1,0
2023,6,20,0,20,27.1,731,26,5,5,428.67,4,1,1,0
2023,6,20,0,25,27.1,731,26,4,4,427,4,1,1,0
2023,6,20,0,30,27.1,731,25,3,3,424.33,4,1,1,0
2023,6,20,0,35,27.1,731,25,3,3,426.5,4,1,1,0
2023,6,20,0,40,27.1,731,25,3,3,425.67,4,1,1,0
2023,6,20,0,45,27.1,731,25,4,4,424.5,4,1,1,0
2023,6,20,0,50,27.1,731,25,4,4,421.67,4,1,1,0
2023,6,20,0,55,27.1,730,25,3,3,425,4,1,1,0
2023,6,20,1,0,27.1,730,25,3,3,427.33,4,1,1,0
2023,6,20,1,5,27.1,730,24,2,3,429,4,1,1,0
2023,6,20,1,10,27.1,730,25,3,3,430,4,1,1,0
2023,6,20,1,15,27.1,730,25,4,4,431.5,4,1,1,0
2023,6,20,1,20,27.1,730,25,3,3,430.33,4,1,1,0
2023,6,20,1,25,27.1,730,24,2,2,429.5,4,1,1,0
2023,6,20,1,30,27.1,730,24,3,3,428.33,4,1,1,0
2023,6,20,1,35,27,730,24,2,3,426.5,4,1,1,0
2023,6,20,1,40,27.1,730,24,3,3,427,4,1,1,0
2023,6,20,1,45,27,730,24,2,2,426,4,1,1,0
2023,6,20,1,50,27,730,24,3,3,426.67,4,1,1,0
2023,6,20,1,55,27,730,24,3,3,424,4,1,1,0
2023,6,20,2,5,27,729,24,3,3,422,4,1,1,0
2023,6,20,2,10,27,729,24,3,3,421.33,4,1,1,0
2023,6,20,2,15,27,729,24,2,2,423.5,4,1,1,0
2023,6,20,2,20,27,729,24,2,2,421.67,4,1,1,0
2023,6,20,2,25,27,729,23,3,3,419,4,1,1,0
2023,6,20,2,30,27,729,23,3,3,419.67,4,1,1,0
2023,6,20,2,35,27.1,729,23,2,2,420,4,1,1,0
2023,6,20,2,40,27,729,23,4,4,418.67,4,1,1,0
2023,6,20,2,45,26.8,729,24,2,3,418.5,4,1,1,0
2023,6,20,2,50,27,729,23,2,3,417,4,1,1,0
2023,6,20,2,55,27,729,23,2,2,416.5,4,1,1,0
2023,6,20,3,0,27,729,23,3,4,416.33,4,1,1,0
2023,6,20,3,5,27,729,24,3,3,416.5,4,1,1,0
2023,6,20,3,10,27,729,24,3,3,416.67,4,1,1,0
2023,6,20,3,15,27,729,24,4,4,416,4,1,1,0
2023,6,20,3,20,27,729,24,3,3,414.33,4,1,1,0
2023,6,20,3,25,27,728,23,2,2,414,4,1,1,0
2023,6,20,3,30,27,728,23,3,3,413.67,4,1,1,0
2023,6,20,3,35,27,728,23,4,4,413,4,1,1,0
2023,6,20,3,40,27,728,23,4,4,411,4,1,1,0
2023,6,20,3,45,27,728,24,4,4,413,4,1,1,0
2023,6,20,3,50,27,728,23,3,3,411.67,4,1,1,0
2023,6,20,3,55,26.9,728,23,4,4,411.5,4,1,1,0
2023,6,20,4,0,27,728,23,3,3,411.33,4,1,1,0
2023,6,20,4,5,27,728,23,2,2,413.5,4,1,1,0
2023,6,20,4,10,27,728,23,3,3,409.33,4,1,1,0
2023,6,20,4,15,27,728,23,4,4,410.5,4,1,1,0
2023,6,20,4,20,27,728,23,3,3,411,4,1,1,0
2023,6,20,4,25,27,728,23,4,4,408.5,4,1,1,0
2023,6,20,4,30,27,727,23,3,3,408,4,1,1,0
2023,6,20,4,35,27,727,23,3,4,409,4,1,1,0
2023,6,20,4,40,27,727,23,3,3,407.33,4,1,1,0
2023,6,20,4,45,27,727,23,3,3,409,4,1,1,0
2023,6,20,4,50,27,727,23,3,3,407.67,4,1,1,0
2023,6,20,4,55,27,727,23,4,4,407,4,1,1,0
2023,6,20,5,5,27,727,23,4,4,408,4,1,1,0
2023,6,20,5,10,27,727,23,3,4,408,4,1,1,0
2023,6,20,5,15,27,727,23,3,3,405.5,4,1,1,0
2023,6,20,5,20,27,727,23,3,3,406,4,1,1,0
2023,6,20,5,25,27,727,23,3,4,405,4,1,1,0
2023,6,20,5,30,27,727,23,3,3,405.33,4,1,1,0
2023,6,20,5,35,27,727,23,3,3,405,4,1,1,0
2023,6,20,5,40,27,727,23,3,3,405,4,1,1,0
2023,6,20,5,45,27,727,23,4,4,404.5,4,1,1,0
2023,6,20,5,50,27,727,23,4,4,406.33,4,1,1,0
2023,6,20,5,55,27.1,727,23,5,5,406,4,1,1,0
2023,6,20,6,0,27.1,727,23,5,5,406.33,4,1,1,0
2023,6,20,6,5,27.1,727,23,5,5,406.5,4,1,1,0
2023,6,20,6,10,27,727,23,5,5,408.33,4,1,1,0
2023,6,20,6,15,27.1,727,23,6,6,410.5,4,1,1,0
2023,6,20,6,20,27.1,727,23,5,5,411.67,4,1,1,0
2023,6,20,6,25,27.1,727,24,5,5,410.5,4,1,1,0
2023,6,20,6,30,27.1,727,23,5,5,412,4,1,1,0
2023,6,20,6,35,27.1,727,24,4,5,412,4,1,1,0
2023,6,20,6,40,27.1,727,24,4,5,412,4,1,1,0
2023,6,20,6,45,27.1,727,24,4,5,412.5,4,1,1,0
2023,6,20,6,50,27.1,727,24,4,5,413,4,1,1,0
2023,6,20,6,55,27.1,728,23,5,6,413.5,4,1,1,0
2023,6,20,7,0,27.1,727,24,5,5,416,4,1,1,0
2023,6,20,7,5,27.1,727,24,4,5,417.5,4,1,1,0
2023,6,20,7,10,27.1,727,24,5,5,421.33,4,1,1,0
2023,6,20,7,15,27,727,24,6,6,424.5,4,1,1,0
2023,6,20,7,20,27,727,24,6,6,423.67,4,1,1,0
2023,6,20,7,25,27,727,23,5,5,429,4,1,1,0
2023,6,20,7,30,26.9,727,24,5,6,431.67,4,1,1,0
2023,6,20,7,35,26.8,728,24,6,6,436.5,4,1,1,0
2023,6,20,7,40,26.8,728,23,5,6,443.67,4,1,1,0
2023,6,20,7,45,26.8,728,24,6,6,447.5,4,1,1,0
2023,6,20,7,50,26.8,728,23,6,7,448.67,4,1,1,0
2023,6,20,7,55,26.7,728,24,7,8,448.5,4,1,1,0
2023,6,20,8,5,26.7,728,24,8,8,446,4,1,1,0
2023,6,20,8,10,26.7,728,25,7,8,444.33,4,1,1,0
2023,6,20,8,15,26.7,728,25,9,10,442,4,1,1,0
2023,6,20,8,20,26.7,728,25,8,9,443.67,4,1,1,0
2023,6,20,8,25,26.7,728,25,9,9,441.5,4,1,1,0
2023,6,20,8,30,26.7,728,25,9,9,443.67,4,1,1,0
2023,6,20,8,35,26.7,728,26,9,10,443,4,1,1,0
2023,6,20,8,40,26.7,728,25,9,9,442,4,1,1,0
2023,6,20,8,45,26.7,728,26,8,8,443,4,1,1,0
2023,6,20,8,50,26.7,728,26,8,9,446.33,4,1,1,0
2023,6,20,8,55,26.7,728,26,8,9,446.5,4,1,1,0
2023,6,20,9,0,26.7,728,26,9,9,453,4,2,1,0
2023,6,20,9,5,26.7,728,26,8,8,459.5,4,2,1,0
2023,6,20,9,10,26.7,728,26,9,9,461.33,4,2,1,0
2023,6,20,9,15,26.7,728,26,8,8,462,4,2,1,0
2023,6,20,9,20,26.8,728,27,7,7,464,4,2,1,0
2023,6,20,9,25,26.7,728,27,7,7,463.5,4,2,1,0
2023,6,20,9,30,26.8,728,27,8,8,463.33,4,2,1,0
2023,6,20,9,35,26.8,728,27,8,8,464,4,2,1,0
2023,6,20,9,40,26.7,728,27,8,9,466,4,2,1,0
2023,6,20,9,45,26.8,728,27,8,8,468,4,2,1,0
2023,6,20,9,50,26.8,728,27,7,7,470.67,4,2,1,0
2023,6,20,9,55,26.8,728,27,8,8,469.5,4,2,1,0
2023,6,20,10,0,26.8,728,28,7,8,472,4,2,1,0
2023,6,20,10,5,26.8,728,28,6,7,476.5,4,2,1,0
2023,6,20,10,10,26.8,729,28,7,7,478.67,4,2,1,0
2023,6,20,10,15,26.9,729,28,7,7,481.5,4,2,1,0
2023,6,20,10,20,26.7,729,28,8,8,485.67,4,2,1,0
2023,6,20,10,25,26.9,729,28,6,6,492.5,4,2,1,0
2023,6,20,10,30,26.9,729,28,6,7,496.67,4,2,1,0
2023,6,20,10,35,27,729,28,6,6,498,4,2,1,0
2023,6,20,10,40,27,729,27,5,5,496,4,2,1,0
2023,6,20,10,45,27,729,28,4,6,491,4,2,1,0
2023,6,20,10,50,27,729,28,5,5,490,4,2,1,0
2023,6,20,10,55,27,729,27,4,5,495,4,2,1,0
2023,6,20,11,5,27.1,729,27,5,6,498,4,1,1,0
2023,6,20,11,10,27.1,729,28,4,5,504.67,4,1,1,0
2023,6,20,11,15,27,729,28,4,4,510,4,1,1,0
2023,6,20,11,20,27.1,729,28,4,4,514.33,4,1,1,0
2023,6,20,11,25,27,729,28,3,4,514,4,1,1,0
2023,6,20,11,30,27,729,28,4,4,510.33,4,1,1,0
2023,6,20,11,35,27.1,729,28,2,4,502.5,4,1,1,0
2023,6,20,11,40,27,729,29,3,3,497.33,4,1,1,0
2023,6,20,11,45,27,729,29,3,3,497.5,4,1,1,0
2023,6,20,11,50,27,729,29,3,3,501.67,4,1,1,0
2023,6,20,11,55,27,729,29,3,4,505.5,4,1,1,0
2023,6,20,12,0,27,729,29,3,4,508,4,1,1,0
2023,6,20,12,5,27,729,29,4,4,509.5,4,1,1,0
2023,6,20,12,10,27,729,29,3,3,506.33,4,1,1,0
2023,6,20,12,15,27,730,29,3,3,517.5,4,1,1,0
2023,6,20,12,20,27,730,29,3,3,529.67,4,1,1,0
2023,6,20,12,25,27,730,29,2,4,533.5,4,1,1,0
2023,6,20,12,30,27,730,30,3,3,527.67,4,1,1,0
2023,6,20,12,35,27,730,30,2,2,522,4,1,1,0
2023,6,20,12,40,27,730,30,3,4,517.33,4,1,1,0
2023,6,20,12,45,27,730,29,3,4,515.5,4,1,1,0
2023,6,20,12,50,27,730,29,3,4,512,4,1,1,0
2023,6,20,12,55,26.9,730,29,3,4,510.5,4,1,1,1
2023,6,20,13,0,27,730,29,3,5,520,4,1,1,4
2023,6,20,13,5,27,730,28,4,5,559,4,1,0,7
2023,6,20,13,10,27.1,730,29,3,4,667.67,4,1,0,7
2023,6,20,13,15,27.2,730,29,4,4,711.5,4,1,0,7
2023,6,20,13,20,27.3,731,29,3,3,721.33,4,1,0,7
2023,6,20,13,25,27.3,731,29,2,3,733,4,1,0,7
2023,6,20,13,30,27.4,731,29,3,3,734.33,4,1,0,7
2023,6,20,13,35,27.5,731,29,2,3,733,4,1,0,7
2023,6,20,13,40,27.5,731,29,2,2,732.33,4,1,0,7
2023,6,20,13,45,27.6,731,29,2,2,730.5,4,1,0,7
2023,6,20,13,50,27.6,731,29,3,3,727.67,4,1,0,7
2023,6,20,13,55,27.7,731,29,2,2,730.5,4,1,0,7
2023,6,20,14,5,27.8,731,30,1,2,738,4,1,1,2
2023,6,20,14,10,27.8,731,29,2,2,686,4,1,1,3
2023,6,20,14,15,27.8,732,29,2,2,624,4,1,1,4
2023,6,20,14,20,27.8,732,28,3,4,601,4,1,1,4
2023,6,20,14,25,27.7,732,28,2,2,573,4,1,1,5
2023,6,20,14,30,27.7,732,28,2,2,566.5,4,1,1,5
2023,6,20,14,35,27.7,732,28,2,2,588,4,1,1,5
2023,6,20,14,40,27.5,732,28,1,2,620.5,4,1,1,5
2023,6,20,14,45,27.4,732,28,2,2,676.33,4,1,1,5
2023,6,20,14,50,27.2,732,28,2,3,703,4,1,1,5
2023,6,20,14,55,27,732,28,1,1,730,4,1,1,5
2023,6,20,15,0,26.8,732,28,1,2,717,4,1,1,5
2023,6,20,15,5,26.6,732,27,1,2,688.33,4,1,1,5
2023,6,20,15,10,26.3,732,28,1,2,686,4,1,1,5
2023,6,20,15,15,26.1,732,28,2,2,677.33,4,1,1,5
2023,6,20,15,20,25.9,732,27,1,2,634.5,4,1,1,5
2023,6,20,15,25,25.8,732,28,2,2,632.67,4,1,1,5
2023,6,20,15,30,25.7,732,27,2,2,619.5,4,1,1,5
2023,6,20,15,35,25.6,733,27,2,2,598,4,1,1,5
2023,6,20,15,40,25.4,733,27,2,2,582.5,4,1,1,5
2023,6,20,15,45,25.2,733,27,2,3,612.67,4,1,1,5
2023,6,20,15,50,25.1,733,27,2,3,627,4,1,1,5
2023,6,20,15,55,25.1,733,27,3,3,653.33,4,1,1,5
2023,6,20,16,0,25,733,27,3,3,666.5,4,1,1,5
2023,6,20,16,5,25,733,27,2,3,685,4,1,1,5
2023,6,20,16,10,25.1,733,28,2,3,675.5,4,1,1,5
2023,6,20,16,15,25.3,733,28,2,2,703.67,4,1,1,5
2023,6,20,16,20,25.2,733,29,2,3,742,4,1,1,5
2023,6,20,16,25,25.2,733,28,2,3,744,4,1,1,5
2023,6,20,16,30,25.3,733,28,2,2,736,4,1,1,5
2023,6,20,16,35,25.2,733,28,2,2,705.67,4,1,1,5
2023,6,20,16,40,25.2,733,28,2,2,707,4,1,1,5
2023,6,20,16,45,25.1,733,28,2,2,707,4,1,1,5
2023,6,20,16,50,25.1,733,28,2,3,693,4,1,1,5
2023,6,20,16,55,25.1,733,28,2,2,700.33,4,1,1,5
2023,6,20,17,5,25,734,27,2,3,602.33,4,1,1,5
2023,6,20,17,10,25,734,27,3,4,637,4,1,1,5
2023,6,20,17,15,24.9,734,27,3,3,649,4,1,1,5
2023,6,20,17,20,24.9,734,27,4,6,661.5,4,1,1,5
2023,6,20,17,25,24.9,734,27,4,4,655.33,4,1,1,5
2023,6,20,17,30,24.9,734,27,4,4,660.5,4,1,1,5
2023,6,20,17,35,24.8,734,27,4,5,668.33,4,1,1,5
2023,6,20,17,40,24.8,734,27,4,4,661,4,1,1,5
2023,6,20,17,45,24.9,734,27,4,5,665.67,4,1,1,5
2023,6,20,17,50,24.8,734,27,4,4,666.5,4,1,1,5
2023,6,20,17,55,24.8,734,27,3,4,688.33,4,1,1,5
2023,6,20,18,0,24.8,734,27,4,4,710.5,4,1,1,5
2023,6,20,18,5,24.9,734,27,4,4,719,4,1,1,5
2023,6,20,18,10,24.9,734,27,3,3,707.5,4,1,1,5
2023,6,20,18,15,24.9,734,27,2,3,713.33,4,1,1,5
2023,6,20,18,20,24.8,734,27,2,2,700.5,4,1,1,5
2023,6,20,18,25,24.8,734,27,3,4,683,4,1,1,5
2023,6,20,18,30,24.8,734,27,3,4,667,4,1,1,5
2023,6,20,18,35,24.7,734,27,2,3,660.33,4,1,1,5
2023,6,20,18,40,24.8,735,27,3,4,678,4,1,1,5
2023,6,20,18,45,24.9,735,26,3,4,685.33,4,1,1,5
2023,6,20,18,50,24.8,735,26,3,4,669.5,4,1,1,5
2023,6,20,18,55,24.7,735,26,3,4,680,4,1,1,5
2023,6,20,19,0,24.7,735,26,4,4,636.5,4,1,1,5
2023,6,20,19,5,24.7,735,26,4,5,632.67,4,1,1,5
2023,6,20,19,10,24.6,735,26,5,5,599.5,4,1,1,5
2023,6,20,19,15,24.6,735,25,6,6,540.33,4,1,1,0
2023,6,20,19,20,24.4,735,25,6,6,503,4,1,1,0
2023,6,20,19,25,24.2,735,25,5,6,483.67,4,1,1,0
2023,6,20,19,30,24,735,25,5,5,472.5,4,1,1,0
2023,6,20,19,35,23.9,735,26,5,5,463.33,4,1,1,0
2023,6,20,19,40,23.8,735,26,4,4,456.5,4,1,1,0
2023,6,20,19,45,23.6,735,26,5,5,449.67,4,1,1,0
2023,6,20,19,50,23.6,735,26,5,6,446,4,1,1,0
2023,6,20,19,55,23.5,735,26,4,5,441.67,4,1,1,0
2023,6,20,20,5,23.4,735,26,5,5,438,4,1,1,0
2023,6,20,20,10,23.3,736,26,4,4,434.5,4,1,1,0
2023,6,20,20,15,23.2,736,26,3,3,435.67,4,1,1,0
2023,6,20,20,20,23.2,736,26,4,4,438,4,1,1,0
2023,6,20,20,25,23.1,736,26,3,3,438.33,4,1,1,0
2023,6,20,20,30,23,736,26,2,2,440,4,1,1,0
2023,6,20,20,35,23,736,27,3,3,437.33,4,1,1,0
2023,6,20,20,40,22.9,736,26,3,3,439,4,1,1,0
2023,6,20,20,45,22.9,736,27,3,3,435.67,4,1,1,0
2023,6,20,20,50,22.8,736,26,3,3,434.5,4,1,1,0
2023,6,20,20,55,22.9,736,26,2,3,433.67,4,1,1,0
2023,6,20,21,0,22.8,736,26,2,2,434,4,1,1,0
2023,6,20,21,5,22.8,736,26,2,3,433.33,4,1,1,0
2023,6,20,21,10,22.8,736,26,0,1,432.5,4,1,1,0
2023,6,20,21,15,22.7,736,26,2,2,433.67,4,1,1,0
2023,6,20,21,20,22.7,736,26,2,2,431,4,1,1,0
2023,6,20,21,25,22.7,737,26,1,1,432,4,1,1,0
2023,6,20,21,30,22.7,737,26,1,2,432,4,1,1,0
2023,6,20,21,35,22.6,737,26,1,2,431.67,4,1,1,0
2023,6,20,21,40,22.6,737,26,0,1,432,4,1,1,0
2023,6,20,21,45,22.6,737,26,1,1,431,4,1,1,0
2023,6,20,21,50,22.7,737,26,2,2,429,4,1,1,0
2023,6,20,21,55,22.6,737,26,1,1,430.33,4,1,1,0
2023,6,20,22,0,22.6,737,26,0,0,431,4,1,1,0
2023,6,20,22,5,22.6,737,27,1,1,428.33,4,1,1,0
2023,6,20,22,10,22.7,737,27,0,0,427,4,1,1,0
2023,6,20,22,15,22.8,737,27,1,1,436.33,4,1,1,0
2023,6,20,22,20,23,737,27,0,0,444,4,1,1,0
2023,6,20,22,25,23.3,737,26,0,0,445,4,1,1,0
2023,6,20,22,30,23.6,738,26,1,1,446.5,4,1,1,0
2023,6,20,22,35,23.8,738,27,1,1,447.67,4,1,1,0
2023,6,20,22,40,23.9,738,26,0,0,452,4,1,1,0
2023,6,20,22,45,24,738,26,0,0,459.67,4,1,1,0
2023,6,20,22,50,24.1,738,26,0,0,458.5,4,1,1,0
2023,6,20,22,55,24.1,738,25,1,1,453.67,4,1,1,0
2023,6,20,23,5,24.2,738,24,1,1,447,4,1,1,0
2023,6,20,23,10,24.3,738,24,0,0,447,4,1,1,0
2023,6,20,23,15,24.3,738,24,1,1,443,4,1,1,0
2023,6,20,23,20,24.3,738,23,0,1,443,4,1,1,0
2023,6,20,23,25,24.3,738,23,1,1,440.33,4,1,1,0
2023,6,20,23,30,24.4,738,23,0,0,438.5,4,1,1,0
2023,6,20,23,35,24.4,738,23,1,1,438.67,4,1,1,0
2023,6,20,23,40,24.5,738,23,0,0,436,4,1,1,0
2023,6,20,23,45,24.5,738,23,0,0,437.67,4,1,1,0
2023,6,20,23,50,24.6,738,23,1,1,435.5,4,1,1,0
2023,6,20,23,55,24.6,738,23,0,1,434,4,1,1,0
2023,6,21,0,0,24.7,738,23,0,0,433.5,4,1,1,0
2023,6,21,0,5,24.7,738,23,0,0,431.33,4,1,1,0
2023,6,21,0,10,24.8,738,23,0,0,431.5,4,1,1,0
2023,6,21,0,15,24.8,738,23,0,1,432.67,4,1,1,0
2023,6,21,0,20,24.8,738,23,0,0,429.5,4,1,1,0
2023,6,21,0,25,24.8,738,23,0,0,431.67,4,1,1,0
2023,6,21,0,30,24.9,738,23,0,0,430.5,4,1,1,0
2023,6,21,0,35,24.9,738,23,0,0,432,4,1,1,0
2023,6,21,0,40,24.9,738,23,0,0,432,4,1,1,0
2023,6,21,0,45,25,738,23,0,0,430,4,1,1,0
2023,6,21,0,50,25,738,23,0,0,430,4,1,1,0
2023,6,21,0,55,25,738,23,0,0,430.33,4,1,1,0
2023,6,21,1,0,25.1,738,23,0,0,429,4,1,1,0
2023,6,21,1,5,25.1,738,23,0,1,428.33,4,1,1,0
2023,6,21,1,10,25.1,738,22,0,0,426.5,4,1,1,0
2023,6,21,1,15,25.1,738,23,0,0,428.33,4,1,1,0
2023,6,21,1,20,25.1,738,23,1,1,426,4,1,1,0
2023,6,21,1,25,25.1,738,23,0,0,425.67,4,1,1,0
2023,6,21,1,30,25.1,738,22,1,1,424.5,4,1,1,0
2023,6,21,1,35,25.2,738,23,0,0,426,4,1,1,0
2023,6,21,1,40,25.2,738,23,0,0,426,4,1,1,0
2023,6,21,1,45,25.2,738,22,0,0,427,4,1,1,0
2023,6,21,1,50,25.2,738,22,0,0,426.5,4,1,1,0
2023,6,21,1,55,25.2,738,22,1,1,425.67,4,1,1,0
2023,6,21,2,5,25.2,738,22,0,0,425,4,1,1,0
2023,6,21,2,10,25,738,23,0,0,423,4,1,1,0
2023,6,21,2,15,25.3,738,22,0,0,424.33,4,1,1,0
2023,6,21,2,20,25.3,738,22,0,0,424.5,4,1,1,0
2023,6,21,2,25,25.2,738,22,0,0,424.67,4,1,1,0
2023,6,21,2,30,25.3,738,22,0,0,424,4,1,1,0
2023,6,21,2,35,25.3,738,22,1,1,422.67,4,1,1,0
2023,6,21,2,40,25.2,738,22,0,0,423.5,4,1,1,0
2023,6,21,2,45,25.3,738,22,0,1,422.67,4,1,1,0
2023,6,21,2,50,25.3,738,22,0,0,422.5,4,1,1,0
2023,6,21,2,55,25.3,738,22,0,0,422.33,4,1,1,0
2023,6,21,3,0,25.3,738,22,1,1,421.5,4,1,1,0
2023,6,21,3,5,25.3,738,22,0,0,421.33,4,1,1,0
2023,6,21,3,10,25.3,738,22,0,0,422,4,1,1,0
2023,6,21,3,15,25.3,738,22,0,0,421.33,4,1,1,0
2023,6,21,3,20,25.3,738,22,0,0,421,4,1,1,0
